date,gold_usd_open,gold_usd_high,gold_usd_low,gold_usd_close,gold_usd_volume,usdinr_open,usdinr_high,usdinr_low,usdinr_close
2026-06-01,4523.5,4541.39990234375,4449.7001953125,4475.2001953125,835.0,95.00299835205078,95.25420379638672,94.572998046875,95.00299835205078
2026-06-02,4488.0,4529.5,4474.2001953125,4489.10009765625,456.0,95.55139923095703,95.5824966430664,94.93419647216797,95.55139923095703
2026-06-03,4471.2001953125,4471.7001953125,4427.2001953125,4436.7001953125,2913.0,95.26300048828125,95.98600006103516,95.26300048828125,95.26300048828125
2026-06-04,4447.39990234375,4509.89990234375,4447.39990234375,4475.7998046875,480.0,96.16449737548828,96.1707992553711,95.59200286865234,96.16449737548828
2026-06-05,4472.2998046875,4472.2998046875,4319.10009765625,4337.10009765625,4062.0,95.79029846191406,95.89399719238281,94.86979675292969,95.79029846191406
2026-06-08,4324.2001953125,4340.89990234375,4284.60009765625,4335.89990234375,357.0,94.95030212402344,95.90370178222656,94.95030212402344,94.95030212402344
2026-06-09,4332.7998046875,4344.5,4240.2001953125,4260.0,1292.0,95.68830108642578,95.68890380859375,95.17739868164062,95.68830108642578
2026-06-10,4200.0,4206.7001953125,4100.0,4108.2001953125,525.0,95.36029815673828,95.56749725341797,95.07170104980469,95.36029815673828
2026-06-11,4042.89990234375,4209.7998046875,4031.0,4090.300048828125,1938.0,95.64450073242188,95.87239837646484,95.29560089111328,95.64450073242188
2026-06-12,4208.2998046875,4225.2998046875,4173.2001953125,4215.0,1167.0,95.76010131835938,95.76010131835938,94.78720092773438,95.76010131835938
2026-06-15,4271.2001953125,4362.0,4269.10009765625,4328.0,1666.0,95.11029815673828,95.11039733886719,94.4126968383789,95.11029815673828
2026-06-16,4309.5,4345.7998046875,4309.5,4330.89990234375,158.0,94.74169921875,94.74189758300781,94.38200378417969,94.74169921875
2026-06-17,4339.0,4377.0,4296.0,4358.89990234375,1961.0,94.88860321044922,94.88860321044922,94.20670318603516,94.88860321044922
2026-06-18,4279.7998046875,4323.2001953125,4223.7001953125,4224.10009765625,738.0,94.85890197753906,94.9302978515625,94.18009948730469,94.85890197753906
2026-06-19,,,,,,94.33979797363281,94.59310150146484,94.11820220947266,94.33989715576172
2026-06-22,4138.7998046875,4216.39990234375,4134.7998046875,4181.89990234375,1197.0,94.3302993774414,94.777099609375,94.17649841308594,94.3302993774414
2026-06-23,4127.10009765625,4135.2001953125,4118.5,4129.89990234375,252.0,94.70059967041016,94.8853988647461,94.3927001953125,94.70059967041016
2026-06-24,4104.39990234375,4104.7001953125,3963.300048828125,3990.300048828125,353.0,95.18370056152344,95.18379974365234,94.22750091552734,95.18370056152344
2026-06-25,3988.39990234375,4030.5,3986.699951171875,4030.5,2724.0,94.4406967163086,94.5291976928711,93.91510009765625,94.4406967163086
2026-06-26,4078.699951171875,4078.699951171875,4078.699951171875,4078.699951171875,1431.0,94.40039825439453,94.7738037109375,94.22480010986328,94.40039825439453
2026-06-29,4057.5,4070.0,4003.199951171875,4022.300048828125,785.0,94.36029815673828,94.69999694824219,94.2322006225586,94.36029815673828
2026-06-30,4002.60009765625,4049.699951171875,3962.5,4022.89990234375,1108.0,94.79049682617188,94.89790344238281,94.46530151367188,94.79049682617188
2026-07-01,4013.10009765625,4100.0,3963.0,4068.300048828125,770.0,94.91799926757812,95.26390075683594,94.53119659423828,94.91799926757812
2026-07-02,4067.5,4140.10009765625,4062.0,4112.7001953125,228.0,95.4175033569336,95.47339630126953,94.88480377197266,95.4175033569336
2026-07-03,,,,,,95.527099609375,95.60970306396484,95.05760192871094,95.527099609375
2026-07-06,4175.39990234375,4199.7001953125,4134.2001953125,4155.10009765625,1024.0,95.21479797363281,95.67440032958984,95.12689971923828,95.21479797363281
2026-07-07,4126.5,4167.2001953125,4107.2001953125,4145.2998046875,53.0,95.60350036621094,95.67919921875,94.79869842529297,95.60350036621094
2026-07-08,4116.2998046875,4120.2998046875,4053.0,4070.89990234375,292.0,95.59339904785156,95.80339813232422,94.99169921875,95.59339904785156
2026-07-09,4066.39990234375,4130.60009765625,4064.199951171875,4130.60009765625,13.0,95.86180114746094,95.86180114746094,95.29840087890625,95.86180114746094
2026-07-10,4122.2998046875,4125.7998046875,4090.60009765625,4104.10009765625,389.0,95.39019775390625,95.68550109863281,95.14550018310547,95.39019775390625
2026-07-13,4081.0,4081.0,3985.89990234375,3997.0,679.0,95.32499694824219,96.10469818115234,94.99040222167969,95.32499694824219
2026-07-14,3995.699951171875,4091.199951171875,3986.5,4061.10009765625,1281.0,96.29879760742188,96.42289733886719,95.74700164794922,96.29889678955078
2026-07-15,4049.10009765625,4070.10009765625,4019.39990234375,4044.0,374.0,96.42530059814453,96.54090118408203,96.04239654541016,96.42530059814453
2026-07-16,4030.5,4030.5,3972.60009765625,3985.60009765625,812.0,96.49859619140625,96.69999694824219,96.10230255126953,96.49859619140625
2026-07-17,3975.5,4017.199951171875,3964.199951171875,4012.699951171875,141.0,96.6521987915039,96.65550231933594,96.20159912109375,96.6521987915039
2026-07-20,4003.39990234375,4018.89990234375,4002.699951171875,4010.300048828125,231.0,96.28479766845703,96.75450134277344,96.21659851074219,96.28479766845703
2026-07-21,4002.10009765625,4071.10009765625,3999.699951171875,4071.10009765625,87.0,96.4896011352539,96.56279754638672,96.0947036743164,96.4896011352539
2026-07-22,4096.2001953125,4152.10009765625,4096.2001953125,4146.89990234375,133.0,96.34089660644531,96.81189727783203,96.24030303955078,96.34089660644531
2026-07-23,4129.89990234375,4130.89990234375,4046.60009765625,4046.60009765625,59.0,96.55709838867188,96.86910247802734,96.45980072021484,96.55709838867188
2026-07-24,4067.60009765625,4068.0,4067.60009765625,4067.60009765625,2.0,96.87689971923828,96.90190124511719,96.21179962158203,96.87689971923828
2026-07-27,4090.10009765625,4107.89990234375,4072.699951171875,4074.5,36.0,96.56729888916016,96.56759643554688,95.75779724121094,96.56729888916016
2026-07-28,4025.699951171875,4036.300048828125,4025.699951171875,4036.300048828125,248.0,95.77410125732422,96.13390350341797,95.50579833984375,95.77410125732422
2026-07-29,4018.10009765625,4034.699951171875,4017.89990234375,4034.699951171875,89664.0,95.59850311279297,95.8572998046875,95.44080352783203,95.59870147705078
2026-07-30,4060.699951171875,4118.5,4028.5,4100.10009765625,16985.0,95.72859954833984,95.77850341796875,95.34600067138672,95.72859954833984
2026-07-31,4102.39990234375,4102.39990234375,4022.39990234375,4049.10009765625,1166.0,95.68479919433594,95.685302734375,95.07749938964844,95.68479919433594
2026-08-03,4083.39990234375,4083.5,4026.5,4033.699951171875,698.0,95.4021987915039,95.40339660644531,95.04199981689453,95.4021987915039
2026-08-04,4050.5,4095.39990234375,4048.800048828125,4095.39990234375,426.0,95.33159637451172,95.42620086669922,94.98320007324219,95.33159637451172
2026-08-05,4130.0,4262.2001953125,4129.5,4245.7998046875,1349.0,95.09719848632812,95.3823013305664,94.8030014038086,95.09719848632812
2026-08-06,4297.0,4297.0,4228.0,4242.0,3101.0,95.07730102539062,95.32630157470703,94.99479675292969,95.07730102539062
2026-08-07,4277.0,4371.5,4274.0,4340.7001953125,422.0,95.31189727783203,95.40350341796875,95.00340270996094,95.31189727783203
2026-08-10,4336.10009765625,4390.10009765625,4336.10009765625,4361.7998046875,1303.0,95.21029663085938,95.4041976928711,95.01609802246094,95.21029663085938
2026-08-11,4408.60009765625,4408.60009765625,4365.10009765625,4383.0,204.0,95.39669799804688,95.44249725341797,95.28630065917969,95.39669799804688
2026-08-12,4406.5,4434.0,4406.2998046875,4408.89990234375,660.0,95.37989807128906,95.46890258789062,95.22270202636719,95.37989807128906
2026-08-13,4403.5,4445.0,4350.0,4363.60009765625,1491.0,95.34449768066406,95.47029876708984,95.29570007324219,95.34429931640625
2026-08-14,4322.10009765625,4397.10009765625,4315.0,4380.39990234375,673.0,95.40119934082031,95.64739990234375,95.32589721679688,95.40119934082031
2026-08-17,4394.7998046875,4428.5,4386.5,4417.7998046875,716.0,95.45030212402344,95.69000244140625,95.06439971923828,95.45030212402344
2026-08-18,4415.2001953125,4434.10009765625,4330.7001953125,4366.0,1283.0,95.69409942626953,95.83390045166016,95.60289764404297,95.69409942626953
2026-08-19,4339.7998046875,4524.10009765625,4327.60009765625,4489.39990234375,1336.0,95.81639862060547,95.81639862060547,95.39910125732422,95.81639862060547
2026-08-20,4506.7998046875,4530.0,4486.0,4516.2998046875,478.0,95.49600219726562,95.78359985351562,95.48639678955078,95.49600219726562
2026-08-21,4560.0,4624.10009765625,4560.0,4624.10009765625,311.0,95.77220153808594,95.77359771728516,95.60669708251953,95.77220153808594
2026-08-24,4638.0,4670.89990234375,4635.10009765625,4640.7998046875,1202.0,95.70030212402344,95.78949737548828,95.06400299072266,95.70030212402344
2026-08-25,4630.5,4638.10009765625,4626.2001953125,4638.10009765625,321.0,95.72309875488281,95.78350067138672,95.20459747314453,95.72309875488281
2026-08-26,4615.2998046875,4615.2998046875,4598.2001953125,4598.2001953125,1051.0,93.54609680175781,95.4124984741211,93.54609680175781,93.54609680175781
2026-08-27,4609.7001953125,4609.7001953125,4609.7001953125,4609.7001953125,5558.0,95.4302978515625,95.57230377197266,95.18949890136719,95.4302978515625
2026-08-28,4599.2998046875,4625.5,4451.7998046875,4478.10009765625,1758.0,95.47039794921875,95.61530303955078,95.31919860839844,95.47039794921875
2026-08-31,4430.0,4466.89990234375,4410.89990234375,4431.10009765625,360.0,95.38030242919922,95.8678970336914,95.0718994140625,95.38030242919922
2026-09-01,4402.0,4402.0,4329.10009765625,4348.0,360.0,95.1144027709961,95.2197036743164,94.72869873046875,95.1144027709961
2026-09-02,4377.2001953125,4444.39990234375,4329.2001953125,4423.2001953125,174572.0,94.94000244140625,94.97750091552734,94.81999969482422,94.95999908447266
